
0.01	0.0456034	0.0394502	0.036564	0.0256283	0.0399598	0.0437186	0.0483673	0.0514445	0.0599704	0.0805455
0.02	0.0171506	0.0148888	0.0162226	0.0152633	0.0177414	0.014988	0.019775	0.0213646	0.0319104	0.0239344
0.03	0.00557838	0.00745134	0.00741531	0.00962023	0.00796528	0.00740589	0.00812522	0.00819837	0.00875044	0.00487137
0.04	0.00459729	0.00490497	0.00583174	0.00577866	0.00508296	0.00443814	0.00435644	0.00450712	0.00385068	0.00351872
0.05	0.00338879	0.00371937	0.00350484	0.00368199	0.00376259	0.00337933	0.00298289	0.00298465	0.0030808	0.00263658
0.06	0.00248019	0.0027057	0.00255578	0.00240041	0.00233427	0.00255102	0.00191244	0.00217643	0.00217352	0.0018721
0.07	0.00154439	0.00173014	0.00170786	0.00198331	0.00180314	0.00166441	0.0014194	0.00130403	0.00124221	0.00125952
0.08	0.00159774	0.00153134	0.0016593	0.00130268	0.00127298	0.00099868	0.001019	0.00102017	0.00134143	0.000809935
0.09	0.000955966	0.00105039	0.00115075	0.00103377	0.00092934	0.00120149	0.000927741	0.000960903	0.000799716	0.000895857
0.1	0.000654669	0.000678697	0.000696808	0.000658089	0.00076467	0.00089356	0.000734528	0.000693814	0.000505433	0.000484216
0.11	0.000447449	0.00056716	0.000690666	0.000798345	0.000784143	0.000744084	0.000580861	0.000713517	0.000239705	0.000474816
0.12	0.000329464	0.000443194	0.000520291	0.00049425	0.000485785	0.000486699	0.000597775	0.00039794	0.000318052	0.000254625
0.13	0.000357092	0.000395742	0.000458141	0.000263686	0.000426431	0.000406955	0.000323949	0.000356495	0.000281348	0.000393872
0.14	0.000357714	0.00031221	0.000282053	0.000264208	0.000346507	0.000357257	0.000291627	0.000255413	0.000233202	0.000206742
0.15	0.000158459	0.000263929	0.000219807	0.000361874	0.000201488	0.000281385	0.000263855	0.000263153	0.000182089	0.000210854
0.16	0.000280732	0.000164463	0.000205147	0.000286648	0.000277739	0.000196359	0.000205878	0.000237464	0.000137519	0.000245435
0.17	0.000161201	0.000192837	0.00020089	0.000123091	0.000200068	0.000199694	0.000222869	0.000176914	0.000121961	0.000154251
0.18	0.000181432	0.000188512	0.000145271	0.000196792	0.000174821	0.000181496	0.000189278	9.422e-05	0.000121648	0.000145586
0.19	8.89576e-05	8.95539e-05	0.00011712	0.000164408	0.000164173	0.000116924	0.000117107	0.000170093	8.83686e-05	0.000144433
0.2	0.00013032	0.000116923	0.000110782	0.000123762	0.000136621	6.54022e-05	7.81912e-05	9.75109e-05	5.14202e-05	6.51479e-05
0.21	6.81545e-05	7.4567e-05	8.06457e-05	7.45203e-05	0.000105751	0.000123966	7.43481e-05	6.20979e-05	1.22756e-05	7.44782e-05
0.22	4.8724e-05	7.90226e-05	9.09571e-05	8.49494e-05	7.29439e-05	7.31547e-05	5.46667e-05	5.46777e-05	5.42698e-05	5.43984e-05
0.23	7.19655e-05	1.96176e-05	7.85274e-05	6.54005e-05	7.83459e-05	3.91783e-05	3.94138e-05	4.55759e-05	4.52863e-05	7.20046e-05
0.24	5.65723e-05	4.94424e-05	0.000105953	6.37597e-05	5.65915e-05	4.23513e-05	6.37398e-05	5.64211e-05	4.89025e-05	8.51197e-05
0.25	3.669e-05	4.45134e-05	8.13525e-05	3.69642e-05	4.44599e-05	3.6701e-05	3.68612e-05	2.96432e-05	5.109e-05	4.40771e-05
0.26	4.55536e-05	5.30886e-05	2.27461e-05	4.5547e-05	2.28215e-05	2.27509e-05	6.05927e-05	4.55889e-05	3.01416e-05	2.28833e-05
0.27	2.33071e-05	4.64224e-05	4.66872e-05	3.87186e-05	6.23796e-05	4.65304e-05	3.10738e-05	4.65571e-05	5.36806e-05	8.52667e-05
0.28	5.50392e-05	1.57225e-05	1.57617e-05	6.33668e-05	3.15774e-05	4.71472e-05	1.58567e-05	2.37611e-05	1.56561e-05	7.89104e-06
0.29	1.59778e-05	4.82563e-05	1.60662e-05	1.60412e-05	2.39868e-05	5.61388e-05	1.6002e-05	5.60229e-05	1.58283e-05	3.189e-05
0.3	1.62342e-05	1.62553e-05	4.05752e-05	5.68653e-05	4.03476e-05	1.61998e-05	3.23441e-05	8.10662e-06	8.00532e-06	4.03541e-05
0.31	1.64089e-05	2.4649e-05	2.46194e-05	8.19075e-06	2.45308e-05	8.21362e-06	3.27898e-05	4.10458e-05	2.43335e-05	3.29356e-05
0.32	8.17688e-06	4.07674e-05	2.44487e-05	8.165e-06	1.63385e-05	2.4522e-05	4.07528e-05	8.16027e-06	1.61998e-05	1.63038e-05
0.33	1.61102e-05	2.41682e-05	8.07552e-06	4.02904e-05	2.43333e-05	2.41628e-05	1.62009e-05	0	7.98933e-06	8.09553e-06
