
0.01	0.0031661	0.00527958	0.00864625	0.00197531	0.00655738	0.0103745	0.0103197	0.013781	0.0140533	0.017717
0.02	0.00299765	0.00336323	0.00490958	0.00461053	0.00442183	0.00405059	0.00577272	0.00465542	0.00535879	0.00629036
0.03	0.00334108	0.00368986	0.00413467	0.0035673	0.00274879	0.0027	0.00348971	0.00318471	0.00276625	0.00286706
0.04	0.00322603	0.00293508	0.00191388	0.00278125	0.002313	0.00196977	0.00259944	0.00173048	0.00182358	0.00192658
0.05	0.00192485	0.00208407	0.00168253	0.00246292	0.00175229	0.00151307	0.00160781	0.00165399	0.00134007	0.0015227
0.06	0.00152177	0.00161063	0.00115392	0.00167822	0.00160372	0.00132004	0.00151262	0.00138614	0.00143384	0.00113911
0.07	0.00137613	0.0012896	0.00124595	0.00126913	0.00111669	0.00124772	0.000935632	0.00126838	0.000879373	0.00112757
0.08	0.00103206	0.00100493	0.000937364	0.00106524	0.0007809	0.000983169	0.000975319	0.000829311	0.00113271	0.00101216
0.09	0.000943558	0.000930979	0.000809359	0.000924017	0.000859082	0.000892491	0.000735121	0.000731497	0.000836096	0.00108864
0.1	0.000716717	0.000677412	0.000722657	0.000820597	0.000785772	0.000777206	0.000680878	0.00065493	0.00066916	0.000595033
0.11	0.000627725	0.00072969	0.00072007	0.000737506	0.000550325	0.000626478	0.000536231	0.000593592	0.000559224	0.000581789
0.12	0.000635681	0.000665856	0.000697274	0.000435901	0.00061124	0.000703418	0.000712589	0.00047489	0.000599919	0.000613728
0.13	0.000563742	0.000389313	0.000630511	0.000593911	0.000611345	0.000569408	0.000562142	0.00057731	0.000488111	0.000471192
0.14	0.000398479	0.000386705	0.000434457	0.000449555	0.00047238	0.00048013	0.000563646	0.000471001	0.000461975	0.000371071
0.15	0.000384339	0.000377118	0.000500989	0.000394246	0.000371426	0.000498012	0.000386777	0.000482796	0.000387243	0.000359604
0.16	0.000311699	0.000477824	0.000426899	0.000352491	0.000504913	0.000417671	0.000562493	0.000420182	0.000368094	0.000386981
0.17	0.00029502	0.000353115	0.000323398	0.000405369	0.000368416	0.000249405	0.00041505	0.000484203	0.000340489	0.000385943
0.18	0.000339829	0.000321588	0.000391568	0.000326065	0.000318512	0.000368975	0.00031394	0.000298716	0.000397327	0.000306821
0.19	0.000295555	0.000355233	0.000297109	0.000328535	0.000296392	0.000324272	0.000397175	0.000329935	0.000371331	0.000309464
0.2	0.000317456	0.000299341	0.000268647	0.000229026	0.000382785	0.000353375	0.000395121	0.000377513	0.00038462	0.000288517
0.21	0.000249611	0.000231147	0.00035323	0.000261083	0.000273588	0.000315637	0.000293293	0.000315645	0.000352699	0.000261799
0.22	0.000273466	0.000318199	0.000298068	0.000272677	0.0003214	0.000237969	0.000244072	0.000238287	0.000255141	0.000279021
0.23	0.000256343	0.000325352	0.000242909	0.000244157	0.000268993	0.000339824	0.000275438	0.000237367	0.000236773	0.000263476
0.24	0.000182524	0.000209994	0.000271404	0.000230446	0.000201221	0.000248985	0.000186855	0.000236566	0.000180411	0.000173779
0.25	0.000253534	0.000182802	0.000166267	0.000141136	0.00020871	0.00020927	0.000138399	0.000217383	0.000180985	0.00021096
0.26	0.000144907	0.000152724	0.000155923	0.000145365	0.000215668	0.00019332	0.000215739	0.000185792	0.000147978	0.000163512
0.27	0.000111572	0.00011839	0.000190066	0.000156136	0.000160617	0.00013666	0.000242472	0.00012993	0.000152255	0.00014469
0.28	0.000158382	0.00013546	0.00016205	0.000181555	0.000170693	0.000193841	0.00015445	0.000131157	0.000147584	0.000185191
0.29	8.46975e-05	0.000129881	0.000196706	0.000144945	0.000211644	0.000188521	0.000140482	0.000156381	0.000141317	0.000133685
0.3	0.000139118	0.000131415	7.13018e-05	0.000146994	0.000134512	0.000119409	0.000189419	0.000112104	7.93953e-06	0.000111877
0.31	0.000101914	0.000133769	8.00173e-05	5.46602e-05	7.9968e-05	8.86375e-05	0.000152572	0.000112135	8.81997e-05	0.000120638
0.32	7.03301e-05	7.82118e-05	0.000143691	7.81873e-05	8.75308e-05	7.15512e-05	7.22265e-05	0.000120062	8.0213e-05	0.000199647
0.33	7.7207e-05	8.45477e-05	7.89846e-05	0.000107865	0.000102861	0.000134433	0.000134018	7.91904e-05	7.87693e-05	9.5146e-05
0.34	6.88337e-05	0.000129551	7.03719e-05	7.63178e-05	0.00010107	8.58101e-05	7.03768e-05	7.77817e-05	0.000101372	9.36344e-05
0.35	7.52185e-05	8.26838e-05	6.95115e-05	8.25355e-05	9.28139e-05	4.6231e-05	8.49224e-05	2.30035e-05	0.000100209	4.63185e-05
0.36	9.63763e-05	7.41966e-05	6.06658e-05	8.93422e-05	6.10664e-05	8.3733e-05	9.10063e-05	6.85855e-05	8.38913e-05	7.65445e-05
0.37	6.59853e-05	8.77815e-05	9.03955e-05	5.84616e-05	8.22553e-05	8.21797e-05	7.48873e-05	3.00974e-05	3.74756e-05	5.26098e-05
0.38	2.89714e-05	4.34223e-05	4.46608e-05	5.08123e-05	3.69634e-05	3.71595e-05	6.71822e-05	7.3941e-05	4.47795e-05	7.44458e-05
0.39	9.27783e-05	3.56717e-05	3.66271e-05	7.12916e-05	8.78072e-05	7.34516e-05	5.86231e-05	6.58299e-05	7.31229e-05	6.57261e-05
0.4	4.23e-05	4.90687e-05	9.46246e-05	5.6313e-05	4.33391e-05	7.94982e-05	4.32373e-05	5.80691e-05	5.05897e-05	5.05561e-05
0.41	4.86148e-05	5.55745e-05	4.28865e-05	7.6153e-05	5.00293e-05	8.52685e-05	4.28571e-05	1.43441e-05	8.55127e-05	7.80452e-05
0.42	5.4987e-05	2.05561e-05	3.51101e-05	1.37743e-05	8.46973e-05	7.79478e-05	8.5069e-05	4.22407e-05	4.93503e-05	3.5181e-05
0.43	3.38751e-05	4.06636e-05	4.88268e-05	4.73206e-05	4.87818e-05	3.48279e-05	4.85275e-05	2.08885e-05	5.56143e-05	2.7746e-05
0.44	4.68556e-05	4.02658e-05	5.48667e-05	2.67233e-05	2.75549e-05	6.85862e-05	6.18459e-05	7.55147e-05	2.05594e-05	3.42243e-05
0.45	5.28088e-05	4.61827e-05	3.39303e-05	5.29496e-05	1.35023e-05	6.08565e-05	2.03278e-05	2.70464e-05	6.76201e-05	1.34804e-05
0.46	7.80864e-05	3.91333e-05	8.03019e-05	2.60471e-05	3.99686e-05	3.34059e-05	4.00844e-05	1.3386e-05	2.67205e-05	1.33731e-05
0.47	4.50787e-05	3.85879e-05	3.30986e-05	3.22412e-05	2.63814e-05	1.97695e-05	3.30823e-05	1.32116e-05	2.64028e-05	1.31969e-05
0.48	3.18475e-05	7.03015e-05	4.5657e-05	5.08728e-05	3.25722e-05	2.60278e-05	2.60232e-05	2.59343e-05	3.91607e-05	5.21716e-05
0.49	6.29014e-06	4.38624e-05	1.9306e-05	3.76752e-05	2.57911e-05	4.52682e-05	4.52129e-05	2.57845e-05	4.53013e-05	3.87014e-05
0.5	3.71908e-05	1.86164e-05	4.44532e-05	1.85624e-05	4.45948e-05	3.17404e-05	2.53822e-05	1.9186e-05	2.55206e-05	5.09324e-05
0.51	3.06299e-05	4.90984e-05	4.39345e-05	1.83639e-05	2.51037e-05	5.65412e-05	1.8748e-05	4.4005e-05	2.51329e-05	3.76804e-05
0.52	3.02986e-05	5.44372e-05	1.85482e-05	6.05356e-06	1.86109e-05	1.86187e-05	2.48124e-05	3.10644e-05	3.72227e-05	2.48585e-05
0.53	3.57451e-05	1.19783e-05	6.13576e-06	2.9927e-05	1.83826e-05	3.66685e-05	1.83742e-05	1.22991e-05	3.67827e-05	2.46466e-05
0.54	4.11685e-05	3.54225e-05	1.20872e-05	2.35812e-05	1.20991e-05	3.04031e-05	1.82543e-05	3.61714e-05	3.63137e-05	2.42841e-05
0.55	1.75336e-05	2.32879e-05	3.58641e-05	2.34509e-05	3.00421e-05	2.39233e-05	1.79716e-05	1.79981e-05	4.80307e-05	3.59198e-05
